latitude,longitude
-28.9855079650879,-128.205123901367
-28.9855079650879,-128.205123901367
-28.9855079650879,-128.205123901367
-28.9855079650879,-128.205123901367
-28.9855079650879,-128.021973714232
-28.9855079650879,-128.388274088502
-28.9855079650879,-128.021973714232
-28.9855079650879,-128.388274088502
-28.9855079650879,-127.838823527098
-28.9855079650879,-128.571424275636
-28.9855079650879,-127.838823527098
-28.9855079650879,-128.571424275636
-28.9855079650879,-127.655673339963
-28.9855079650879,-128.754574462771
-28.9855079650879,-127.655673339963
-28.9855079650879,-128.754574462771
-28.9855079650879,-127.472523152828
-28.9855079650879,-128.937724649906
-28.9855079650879,-127.472523152828
-28.9855079650879,-128.937724649906
-28.9855079650879,-127.289372965693
-28.9855079650879,-129.120874837041
-28.9855079650879,-127.289372965693
-28.9855079650879,-129.120874837041
-28.9855079650879,-127.106222778559
-28.9855079650879,-129.304025024175
-28.9855079650879,-127.106222778559
-28.9855079650879,-129.304025024175
-28.9855079650879,-126.923072591424
-28.9855079650879,-129.48717521131
-28.9855079650879,-126.923072591424
-28.9855079650879,-129.48717521131
-28.9855079650879,-126.739922404289
-28.9855079650879,-129.670325398445
-28.9855079650879,-126.739922404289
-28.9855079650879,-129.670325398445
-28.9855079650879,-126.556772217154
-28.9855079650879,-129.85347558558
-28.9855079650879,-126.556772217154
-28.9855079650879,-129.85347558558
-28.9855079650879,-126.37362203002
-28.9855079650879,-130.036625772714
-28.9855079650879,-126.37362203002
-28.9855079650879,-130.036625772714
-28.9855079650879,-126.190471842885
-28.9855079650879,-130.219775959849
-28.9855079650879,-126.190471842885
-28.9855079650879,-130.219775959849
-28.9855079650879,-126.00732165575
-28.9855079650879,-130.402926146984
-28.9855079650879,-126.00732165575
-28.9855079650879,-130.402926146984
-28.9855079650879,-125.824171468615
-28.9855079650879,-130.586076334119
-28.9855079650879,-125.824171468615
-28.9855079650879,-130.586076334119
-28.9855079650879,-125.641021281481
-28.9855079650879,-130.769226521253
-28.9855079650879,-125.641021281481
-28.9855079650879,-130.769226521253
-28.9855079650879,-125.457871094346
-28.9855079650879,-130.952376708388
-28.9855079650879,-125.457871094346
-28.9855079650879,-130.952376708388
-28.9855079650879,-125.274720907211
-28.9855079650879,-131.135526895523
-28.9855079650879,-125.274720907211
-28.9855079650879,-131.135526895523
-28.9855079650879,-125.091570720076
-28.9855079650879,-131.318677082658
-28.9855079650879,-125.091570720076
-28.9855079650879,-131.318677082658
-28.9855079650879,-124.908420532942
-28.9855079650879,-131.501827269792
-28.9855079650879,-124.908420532942
-28.9855079650879,-131.501827269792
-28.9855079650879,-124.725270345807
-28.9855079650879,-131.684977456927
-28.9855079650879,-124.725270345807
-28.9855079650879,-131.684977456927
-28.9855079650879,-124.542120158672
-28.9855079650879,-131.868127644062
-28.9855079650879,-124.542120158672
-28.9855079650879,-131.868127644062
-28.9855079650879,-124.358969971537
-28.9855079650879,-132.051277831197
-28.9855079650879,-124.358969971537
-28.9855079650879,-132.051277831197
-28.9855079650879,-124.175819784403
-28.9855079650879,-132.234428018331
-28.9855079650879,-124.175819784403
-28.9855079650879,-132.234428018331
-28.9855079650879,-123.992669597268
-28.9855079650879,-132.417578205466
-28.9855079650879,-123.992669597268
-28.9855079650879,-132.417578205466
-28.9855079650879,-123.809519410133
-28.9855079650879,-132.600728392601
-28.9855079650879,-123.809519410133
-28.9855079650879,-132.600728392601
-28.9855079650879,-123.626369222998
-28.9855079650879,-132.783878579736
-28.9855079650879,-123.626369222998
-28.9855079650879,-132.783878579736
-28.9855079650879,-123.443219035864
-28.9855079650879,-132.96702876687
-28.9855079650879,-123.443219035864
-28.9855079650879,-132.96702876687
-28.9855079650879,-123.260068848729
-28.9855079650879,-133.150178954005
-28.9855079650879,-123.260068848729
-28.9855079650879,-133.150178954005
-28.9855079650879,-123.076918661594
-28.9855079650879,-133.33332914114
-28.9855079650879,-123.076918661594
-28.9855079650879,-133.33332914114
-28.9855079650879,-122.893768474459
-28.9855079650879,-133.516479328275
-28.9855079650879,-122.893768474459
-28.9855079650879,-133.516479328275
-28.9855079650879,-122.710618287325
-28.9855079650879,-133.699629515409
-28.9855079650879,-122.710618287325
-28.9855079650879,-133.699629515409
-28.9855079650879,-122.52746810019
-28.9855079650879,-133.882779702544
-28.9855079650879,-122.52746810019
-28.9855079650879,-133.882779702544
-28.9855079650879,-122.344317913055
-28.9855079650879,-134.065929889679
-28.9855079650879,-122.344317913055
-28.9855079650879,-134.065929889679
-28.9855079650879,-122.16116772592
-28.9855079650879,-134.249080076814
-28.9855079650879,-122.16116772592
-28.9855079650879,-134.249080076814
-28.9855079650879,-121.978017538786
-28.9855079650879,-134.432230263948
-28.9855079650879,-121.978017538786
-28.9855079650879,-134.432230263948
-28.9855079650879,-121.794867351651
-28.9855079650879,-134.615380451083
-28.9855079650879,-121.794867351651
-28.9855079650879,-134.615380451083
-28.9855079650879,-121.611717164516
-28.9855079650879,-134.798530638218
-28.9855079650879,-121.611717164516
-28.9855079650879,-134.798530638218
-28.9855079650879,-121.428566977382
-28.9855079650879,-134.981680825352
-28.9855079650879,-121.428566977382
-28.9855079650879,-134.981680825352
-28.9855079650879,-121.245416790247
-28.9855079650879,-135.164831012487
-28.9855079650879,-121.245416790247
-28.9855079650879,-135.164831012487
-28.9855079650879,-121.062266603112
-28.9855079650879,-135.347981199622
-28.9855079650879,-121.062266603112
-28.9855079650879,-135.347981199622
-28.9855079650879,-120.879116415977
-28.9855079650879,-135.531131386757
-28.9855079650879,-120.879116415977
-28.9855079650879,-135.531131386757
-28.9855079650879,-120.695966228843
-28.9855079650879,-135.714281573891
-28.9855079650879,-120.695966228843
-28.9855079650879,-135.714281573891
-28.9855079650879,-120.512816041708
-28.9855079650879,-135.897431761026
-28.9855079650879,-120.512816041708
-28.9855079650879,-135.897431761026
-28.9855079650879,-120.329665854573
-28.9855079650879,-136.080581948161
-28.9855079650879,-120.329665854573
-28.9855079650879,-136.080581948161
-28.9855079650879,-120.146515667438
