latitude,longitude
-28.9855079650879,-18.3150177001953
-28.9855079650879,-18.3150177001953
-28.9855079650879,-18.3150177001953
-28.9855079650879,-18.3150177001953
-28.9855079650879,-18.1318675130606
-28.9855079650879,-18.49816788733
-28.9855079650879,-18.1318675130606
-28.9855079650879,-18.49816788733
-28.9855079650879,-17.9487173259258
-28.9855079650879,-18.6813180744648
-28.9855079650879,-17.9487173259258
-28.9855079650879,-18.6813180744648
-28.9855079650879,-17.7655671387911
-28.9855079650879,-18.8644682615995
-28.9855079650879,-17.7655671387911
-28.9855079650879,-18.8644682615995
-28.9855079650879,-17.5824169516563
-28.9855079650879,-19.0476184487343
-28.9855079650879,-17.5824169516563
-28.9855079650879,-19.0476184487343
-28.9855079650879,-17.3992667645216
-28.9855079650879,-19.230768635869
-28.9855079650879,-17.3992667645216
-28.9855079650879,-19.230768635869
-28.9855079650879,-17.2161165773868
-28.9855079650879,-19.4139188230038
-28.9855079650879,-17.2161165773868
-28.9855079650879,-19.4139188230038
-28.9855079650879,-17.0329663902521
-28.9855079650879,-19.5970690101385
-28.9855079650879,-17.0329663902521
-28.9855079650879,-19.5970690101385
-28.9855079650879,-16.8498162031174
-28.9855079650879,-19.7802191972732
-28.9855079650879,-16.8498162031174
-28.9855079650879,-19.7802191972732
-28.9855079650879,-16.6666660159826
-28.9855079650879,-19.963369384408
-28.9855079650879,-16.6666660159826
-28.9855079650879,-19.963369384408
-28.9855079650879,-16.4835158288479
-28.9855079650879,-20.1465195715427
-28.9855079650879,-16.4835158288479
-28.9855079650879,-20.1465195715427
-28.9855079650879,-16.3003656417131
-28.9855079650879,-20.3296697586775
-28.9855079650879,-16.3003656417131
-28.9855079650879,-20.3296697586775
-28.9855079650879,-16.1172154545784
-28.9855079650879,-20.5128199458122
-28.9855079650879,-16.1172154545784
-28.9855079650879,-20.5128199458122
-28.9855079650879,-15.9340652674436
-28.9855079650879,-20.695970132947
-28.9855079650879,-15.9340652674436
-28.9855079650879,-20.695970132947
-28.9855079650879,-15.7509150803089
-28.9855079650879,-20.8791203200817
-28.9855079650879,-15.7509150803089
-28.9855079650879,-20.8791203200817
-28.9855079650879,-15.5677648931742
-28.9855079650879,-21.0622705072164
-28.9855079650879,-15.5677648931742
-28.9855079650879,-21.0622705072164
-28.9855079650879,-15.3846147060394
-28.9855079650879,-21.2454206943512
-28.9855079650879,-15.3846147060394
-28.9855079650879,-21.2454206943512
-28.9855079650879,-15.2014645189047
-28.9855079650879,-21.4285708814859
-28.9855079650879,-15.2014645189047
-28.9855079650879,-21.4285708814859
-28.9855079650879,-15.0183143317699
-28.9855079650879,-21.6117210686207
-28.9855079650879,-15.0183143317699
-28.9855079650879,-21.6117210686207
-28.9855079650879,-14.8351641446352
-28.9855079650879,-21.7948712557554
-28.9855079650879,-14.8351641446352
-28.9855079650879,-21.7948712557554
-28.9855079650879,-14.6520139575004
-28.9855079650879,-21.9780214428902
-28.9855079650879,-14.6520139575004
-28.9855079650879,-21.9780214428902
-28.9855079650879,-14.4688637703657
-28.9855079650879,-22.1611716300249
-28.9855079650879,-14.4688637703657
-28.9855079650879,-22.1611716300249
-28.9855079650879,-14.285713583231
-28.9855079650879,-22.3443218171596
-28.9855079650879,-14.285713583231
-28.9855079650879,-22.3443218171596
-28.9855079650879,-14.1025633960962
-28.9855079650879,-22.5274720042944
-28.9855079650879,-14.1025633960962
-28.9855079650879,-22.5274720042944
-28.9855079650879,-13.9194132089615
-28.9855079650879,-22.7106221914291
-28.9855079650879,-13.9194132089615
-28.9855079650879,-22.7106221914291
-28.9855079650879,-13.7362630218267
-28.9855079650879,-22.8937723785639
-28.9855079650879,-13.7362630218267
-28.9855079650879,-22.8937723785639
-28.9855079650879,-13.553112834692
-28.9855079650879,-23.0769225656986
-28.9855079650879,-13.553112834692
-28.9855079650879,-23.0769225656986
-28.9855079650879,-13.3699626475572
-28.9855079650879,-23.2600727528334
-28.9855079650879,-13.3699626475572
-28.9855079650879,-23.2600727528334
-28.9855079650879,-13.1868124604225
-28.9855079650879,-23.4432229399681
-28.9855079650879,-13.1868124604225
-28.9855079650879,-23.4432229399681
-28.9855079650879,-13.0036622732878
-28.9855079650879,-23.6263731271028
-28.9855079650879,-13.0036622732878
-28.9855079650879,-23.6263731271028
-28.9855079650879,-12.820512086153
-28.9855079650879,-23.8095233142376
-28.9855079650879,-12.820512086153
-28.9855079650879,-23.8095233142376
-28.9855079650879,-12.6373618990183
-28.9855079650879,-23.9926735013723
-28.9855079650879,-12.6373618990183
-28.9855079650879,-23.9926735013723
-28.9855079650879,-12.4542117118835
-28.9855079650879,-24.1758236885071
-28.9855079650879,-12.4542117118835
-28.9855079650879,-24.1758236885071
-28.9855079650879,-12.2710615247488
-28.9855079650879,-24.3589738756418
-28.9855079650879,-12.2710615247488
-28.9855079650879,-24.3589738756418
-28.9855079650879,-12.087911337614
-28.9855079650879,-24.5421240627766
-28.9855079650879,-12.087911337614
-28.9855079650879,-24.5421240627766
-28.9855079650879,-11.9047611504793
-28.9855079650879,-24.7252742499113
-28.9855079650879,-11.9047611504793
-28.9855079650879,-24.7252742499113
-28.9855079650879,-11.7216109633446
-28.9855079650879,-24.908424437046
-28.9855079650879,-11.7216109633446
-28.9855079650879,-24.908424437046
-28.9855079650879,-11.5384607762098
-28.9855079650879,-25.0915746241808
-28.9855079650879,-11.5384607762098
-28.9855079650879,-25.0915746241808
-28.9855079650879,-11.3553105890751
-28.9855079650879,-25.2747248113155
-28.9855079650879,-11.3553105890751
-28.9855079650879,-25.2747248113155
-28.9855079650879,-11.1721604019403
-28.9855079650879,-25.4578749984503
-28.9855079650879,-11.1721604019403
-28.9855079650879,-25.4578749984503
-28.9855079650879,-10.9890102148056
-28.9855079650879,-25.641025185585
-28.9855079650879,-10.9890102148056
-28.9855079650879,-25.641025185585
-28.9855079650879,-10.8058600276708
-28.9855079650879,-25.8241753727198
-28.9855079650879,-10.8058600276708
-28.9855079650879,-25.8241753727198
-28.9855079650879,-10.6227098405361
-28.9855079650879,-26.0073255598545
-28.9855079650879,-10.6227098405361
-28.9855079650879,-26.0073255598545
-28.9855079650879,-10.4395596534014
-28.9855079650879,-26.1904757469892
-28.9855079650879,-10.4395596534014
-28.9855079650879,-26.1904757469892
-28.9855079650879,-10.2564094662666
-28.9855079650879,-26.373625934124
-28.9855079650879,-10.2564094662666
-28.9855079650879,-26.373625934124
-28.9855079650879,-10.0732592791319
-28.9855079650879,-26.5567761212587
-28.9855079650879,-10.0732592791319
-28.9855079650879,-26.5567761212587
-28.9855079650879,-9.89010909199713
-28.9855079650879,-26.7399263083935
-28.9855079650879,-9.89010909199713
-28.9855079650879,-26.7399263083935
-28.9855079650879,-9.70695890486239
-28.9855079650879,-26.9230764955282
-28.9855079650879,-9.70695890486239
-28.9855079650879,-26.9230764955282
-28.9855079650879,-9.52380871772765
-28.9855079650879,-27.106226682663
-28.9855079650879,-9.52380871772765
-28.9855079650879,-27.106226682663
-28.9855079650879,-9.3406585305929
-28.9855079650879,-27.2893768697977
-28.9855079650879,-9.3406585305929
-28.9855079650879,-27.2893768697977
-28.8405804336071,-18.3150177001953
-28.8405804336071,-18.3150177001953
-29.1304354965687,-18.3150177001953
-29.1304354965687,-18.3150177001953
-28.8405804336071,-18.1318675130606
-28.8405804336071,-18.49816788733
-29.1304354965687,-18.1318675130606
-29.1304354965687,-18.49816788733
-28.8405804336071,-17.9487173259258
-28.8405804336071,-18.6813180744648
-29.1304354965687,-17.9487173259258
-29.1304354965687,-18.6813180744648
-28.8405804336071,-17.7655671387911
-28.8405804336071,-18.8644682615995
-29.1304354965687,-17.7655671387911
-29.1304354965687,-18.8644682615995
-28.8405804336071,-17.5824169516563
-28.8405804336071,-19.0476184487343
-29.1304354965687,-17.5824169516563
-29.1304354965687,-19.0476184487343
-28.8405804336071,-17.3992667645216
-28.8405804336071,-19.230768635869
-29.1304354965687,-17.3992667645216
-29.1304354965687,-19.230768635869
-28.8405804336071,-17.2161165773868
-28.8405804336071,-19.4139188230038
-29.1304354965687,-17.2161165773868
-29.1304354965687,-19.4139188230038
-28.8405804336071,-17.0329663902521
-28.8405804336071,-19.5970690101385
-29.1304354965687,-17.0329663902521
-29.1304354965687,-19.5970690101385
-28.8405804336071,-16.8498162031174
-28.8405804336071,-19.7802191972732
-29.1304354965687,-16.8498162031174
-29.1304354965687,-19.7802191972732
-28.8405804336071,-16.6666660159826
-28.8405804336071,-19.963369384408
-29.1304354965687,-16.6666660159826
-29.1304354965687,-19.963369384408
-28.8405804336071,-16.4835158288479
-28.8405804336071,-20.1465195715427
-29.1304354965687,-16.4835158288479
-29.1304354965687,-20.1465195715427
-28.8405804336071,-16.3003656417131
-28.8405804336071,-20.3296697586775
-29.1304354965687,-16.3003656417131
-29.1304354965687,-20.3296697586775
-28.8405804336071,-16.1172154545784
-28.8405804336071,-20.5128199458122
-29.1304354965687,-16.1172154545784
-29.1304354965687,-20.5128199458122
-28.8405804336071,-15.9340652674436
-28.8405804336071,-20.695970132947
-29.1304354965687,-15.9340652674436
-29.1304354965687,-20.695970132947
-28.8405804336071,-15.7509150803089
-28.8405804336071,-20.8791203200817
-29.1304354965687,-15.7509150803089
